region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000679-TEMP000007,ocean,#190475,12939,TRT000679,0,0,173,102,86,58,86,56,4287,1824,4460,1926,4373,1882,4373,1880
TRT000680-TEMP000001,ocean,#3925a5,15513,TRT000680,103,174,275,321,185,252,193,247,4425,1587,4597,1734,4507,1665,4515,1660
TRT000680-TEMP000002,ocean,#262982,13519,TRT000680,149,313,297,449,214,388,215,387,4471,1726,4619,1862,4536,1801,4537,1800
TRT000680-TEMP000003,ocean,#2c2f81,8359,TRT000680,177,78,294,228,244,161,247,150,4499,1491,4616,1641,4566,1574,4569,1563
TRT000680-TEMP000004,ocean,#1d306a,8050,TRT000680,248,0,387,109,308,55,311,52,4570,1413,4709,1522,4630,1468,4633,1465
TRT000680-TEMP000005,ocean,#121a96,15613,TRT000680,0,270,166,436,99,372,101,369,4322,1683,4488,1849,4421,1785,4423,1782
TRT000680-TEMP000006,ocean,#2c36a9,10986,TRT000680,216,224,375,396,286,313,289,314,4538,1637,4697,1809,4608,1726,4611,1727
TRT000686-TEMP000001,land,#a92c58,1430,TRT000686,26,0,76,48,50,26,51,26,1932,1414,1982,1462,1956,1440,1957,1440
TRT000686-TEMP000002,land,#1999a8,1289,TRT000686,58,32,105,79,80,58,79,59,1964,1446,2011,1493,1986,1472,1985,1473
TRT000686-TEMP000003,land,#bcc20c,1172,TRT000686,22,46,62,93,45,68,43,68,1928,1460,1968,1507,1951,1482,1949,1482
TRT000686-TEMP000004,land,#c1f13a,1306,TRT000686,36,93,80,141,56,116,56,116,1942,1507,1986,1555,1962,1530,1962,1530
TRT000686-TEMP000005,land,#52bac9,1288,TRT000686,0,69,44,108,20,89,20,90,1906,1483,1950,1522,1926,1503,1926,1504
TRT000686-TEMP000006,land,#4728b1,1104,TRT000686,0,23,41,68,20,49,20,48,1906,1437,1947,1482,1926,1463,1926,1462
TRT000686-TEMP000007,land,#4e3ef6,1155,TRT000686,49,73,97,112,74,90,74,89,1955,1487,2003,1526,1980,1504,1980,1503
TRT000687-TEMP000001,land,#8b8fbc,1459,TRT000687,44,0,103,40,75,18,75,18,2006,1372,2065,1412,2037,1390,2037,1390
TRT000687-TEMP000002,land,#9ceb6b,1413,TRT000687,42,26,83,73,62,50,61,51,2004,1398,2045,1445,2024,1422,2023,1423
TRT000687-TEMP000003,land,#92c6a5,1634,TRT000687,82,13,129,65,105,43,104,44,2044,1385,2091,1437,2067,1415,2066,1416
TRT000687-TEMP000004,land,#414aa0,1374,TRT000687,0,23,46,72,25,48,24,47,1962,1395,2008,1444,1987,1420,1986,1419
TRT000687-TEMP000005,land,#7a87c4,1136,TRT000687,50,70,94,109,72,93,73,93,2012,1442,2056,1481,2034,1465,2035,1465
TRT000687-TEMP000006,land,#a88d3c,1185,TRT000687,80,62,120,107,99,80,100,82,2042,1434,2082,1479,2061,1452,2062,1454
TRT000687-TEMP000007,land,#410be4,1113,TRT000687,21,60,63,108,44,81,44,81,1983,1432,2025,1480,2006,1453,2006,1453
TRT000688-TEMP000001,land,#f680c4,1144,TRT000688,46,81,78,149,67,113,67,116,1961,1633,1993,1701,1982,1665,1982,1668
TRT000688-TEMP000002,land,#466cb7,1164,TRT000688,0,77,69,113,42,94,39,95,1915,1629,1984,1665,1957,1646,1954,1647
TRT000688-TEMP000003,land,#b705bb,1847,TRT000688,44,0,80,80,65,41,65,46,1959,1552,1995,1632,1980,1593,1980,1598
TRT000688-TEMP000004,land,#71c70d,1017,TRT000688,2,53,62,91,34,74,33,73,1917,1605,1977,1643,1949,1626,1948,1625
TRT000689-TEMP000001,land,#c604dc,1603,TRT000689,2,31,59,78,25,53,26,54,1994,1604,2051,1651,2017,1626,2018,1627
TRT000689-TEMP000002,land,#c93900,2088,TRT000689,2,0,63,44,33,21,32,21,1994,1573,2055,1617,2025,1594,2024,1594
TRT000689-TEMP000003,land,#0c4e24,626,TRT000689,0,62,23,117,8,84,7,86,1992,1635,2015,1690,2000,1657,1999,1659
TRT000690-TEMP000001,land,#8ee7f9,1057,TRT000690,69,52,114,94,91,76,91,76,2141,1463,2186,1505,2163,1487,2163,1487
TRT000690-TEMP000002,land,#7e98e2,1347,TRT000690,12,0,64,47,36,24,38,26,2084,1411,2136,1458,2108,1435,2110,1437
TRT000690-TEMP000003,land,#182937,1475,TRT000690,37,33,83,82,60,58,60,60,2109,1444,2155,1493,2132,1469,2132,1471
TRT000690-TEMP000004,land,#6263e0,1166,TRT000690,0,27,42,72,21,51,20,50,2072,1438,2114,1483,2093,1462,2092,1461
TRT000691-TEMP000001,land,#6eceb4,1320,TRT000691,0,0,41,49,20,23,21,24,2063,1470,2104,1519,2083,1493,2084,1494
TRT000691-TEMP000002,land,#7154bb,1098,TRT000691,38,14,78,57,56,33,57,32,2101,1484,2141,1527,2119,1503,2120,1502
TRT000691-TEMP000003,land,#4813cd,1337,TRT000691,12,38,63,81,34,59,36,59,2075,1508,2126,1551,2097,1529,2099,1529
TRT000691-TEMP000004,land,#f38df2,1195,TRT000691,64,25,111,64,86,46,86,46,2127,1495,2174,1534,2149,1516,2149,1516
TRT000692-TEMP000001,land,#491689,1288,TRT000692,0,21,41,66,23,48,22,46,2190,1271,2231,1316,2213,1298,2212,1296
TRT000692-TEMP000002,land,#489567,1012,TRT000692,5,67,32,124,22,89,22,86,2195,1317,2222,1374,2212,1339,2212,1336
TRT000692-TEMP000003,land,#d7031d,1319,TRT000692,39,34,80,75,60,52,58,52,2229,1284,2270,1325,2250,1302,2248,1302
TRT000692-TEMP000004,land,#5ed9e3,1327,TRT000692,29,0,79,35,55,20,56,19,2219,1250,2269,1285,2245,1270,2246,1269
TRT000692-TEMP000005,land,#952247,802,TRT000692,33,64,64,116,43,83,43,86,2223,1314,2254,1366,2233,1333,2233,1336
TRT000693-TEMP000001,land,#a9307e,1443,TRT000693,23,0,65,51,47,27,45,30,2137,1216,2179,1267,2161,1243,2159,1246
TRT000693-TEMP000002,land,#b0a5d2,1383,TRT000693,58,2,112,44,81,23,81,24,2172,1218,2226,1260,2195,1239,2195,1240
TRT000693-TEMP000003,land,#a8bd3c,1191,TRT000693,37,45,81,85,59,67,58,68,2151,1261,2195,1301,2173,1283,2172,1284
TRT000693-TEMP000004,land,#cfe7d5,1016,TRT000693,0,35,41,75,23,56,21,57,2114,1251,2155,1291,2137,1272,2135,1273
TRT000693-TEMP000005,land,#4563d3,1206,TRT000693,67,30,118,79,91,51,89,54,2181,1246,2232,1295,2205,1267,2203,1270
TRT000694-TEMP000001,land,#48da14,1062,TRT000694,78,65,120,100,98,85,98,86,2173,1343,2215,1378,2193,1363,2193,1364
TRT000694-TEMP000002,land,#7938d2,1201,TRT000694,60,34,107,76,86,56,85,57,2155,1312,2202,1354,2181,1334,2180,1335
TRT000694-TEMP000003,land,#f5b6cc,1271,TRT000694,37,56,80,107,61,81,60,81,2132,1334,2175,1385,2156,1359,2155,1359
TRT000694-TEMP000004,land,#a79d2b,1164,TRT000694,46,12,96,52,68,31,69,30,2141,1290,2191,1330,2163,1309,2164,1308
TRT000694-TEMP000005,land,#85511c,1304,TRT000694,11,28,60,74,37,50,37,48,2106,1306,2155,1352,2132,1328,2132,1326
TRT000694-TEMP000006,land,#3043cf,1219,TRT000694,0,0,48,43,25,22,24,21,2095,1278,2143,1321,2120,1300,2119,1299
TRT000695-TEMP000001,land,#d816c4,1497,TRT000695,0,37,55,87,29,59,31,61,2121,1412,2176,1462,2150,1434,2152,1436
TRT000695-TEMP000002,land,#1d3105,1165,TRT000695,16,6,62,49,41,28,43,28,2137,1381,2183,1424,2162,1403,2164,1403
TRT000695-TEMP000003,land,#f04d81,1395,TRT000695,36,61,81,110,60,84,62,83,2157,1436,2202,1485,2181,1459,2183,1458
TRT000695-TEMP000004,land,#6bedaf,1034,TRT000695,51,28,85,65,70,46,72,43,2172,1403,2206,1440,2191,1421,2193,1418
TRT000695-TEMP000005,land,#da5bea,750,TRT000695,49,0,88,27,69,14,71,12,2170,1375,2209,1402,2190,1389,2192,1387
TRT000696-TEMP000001,land,#ae71a6,1508,TRT000696,14,0,69,48,40,27,41,27,2071,1312,2126,1360,2097,1339,2098,1339
TRT000696-TEMP000002,land,#b9c87a,1169,TRT000696,60,37,99,88,78,64,79,64,2117,1349,2156,1400,2135,1376,2136,1376
TRT000696-TEMP000003,land,#449585,1186,TRT000696,24,46,63,91,45,68,46,67,2081,1358,2120,1403,2102,1380,2103,1379
TRT000696-TEMP000004,land,#f44558,1159,TRT000696,0,31,37,86,19,57,19,57,2057,1343,2094,1398,2076,1369,2076,1369
TRT000696-TEMP000005,land,#012baa,1189,TRT000696,29,75,85,114,59,94,60,93,2086,1387,2142,1426,2116,1406,2117,1405
TRT000697-TEMP000001,land,#5841d7,1312,TRT000697,0,15,45,75,24,49,22,49,1991,1199,2036,1259,2015,1233,2013,1233
TRT000697-TEMP000002,land,#77935c,1974,TRT000697,33,0,104,49,69,23,64,26,2024,1184,2095,1233,2060,1207,2055,1210
TRT000697-TEMP000003,land,#d29445,1478,TRT000697,59,28,96,89,80,59,82,55,2050,1212,2087,1273,2071,1243,2073,1239
TRT000697-TEMP000004,land,#f4cce0,1197,TRT000697,20,45,72,87,48,68,44,69,2011,1229,2063,1271,2039,1252,2035,1253
TRT000698-TEMP000001,land,#144bba,1387,TRT000698,13,24,66,71,41,49,40,47,1989,1276,2042,1323,2017,1301,2016,1299
TRT000698-TEMP000002,land,#4f3d0b,1347,TRT000698,33,60,76,118,55,84,55,86,2009,1312,2052,1370,2031,1336,2031,1338
TRT000698-TEMP000003,land,#1e4dd2,1316,TRT000698,47,12,100,59,70,30,70,29,2023,1264,2076,1311,2046,1282,2046,1281
TRT000698-TEMP000004,land,#403ebd,1885,TRT000698,68,21,127,80,97,53,96,53,2044,1273,2103,1332,2073,1305,2072,1305
TRT000698-TEMP000005,land,#ce4fdb,1265,TRT000698,53,73,98,123,77,100,78,99,2029,1325,2074,1375,2053,1352,2054,1351
TRT000698-TEMP000006,land,#db9bcc,1259,TRT000698,0,0,48,42,22,19,22,18,1976,1252,2024,1294,1998,1271,1998,1270
TRT000699-TEMP000001,land,#f7b0a9,1375,TRT000699,5,38,58,79,27,59,26,62,2084,1230,2137,1271,2106,1251,2105,1254
TRT000699-TEMP000002,land,#9451d9,739,TRT000699,0,70,36,107,18,86,18,89,2079,1262,2115,1299,2097,1278,2097,1281
TRT000699-TEMP000003,land,#602dd6,2130,TRT000699,9,0,74,56,38,29,38,30,2088,1192,2153,1248,2117,1221,2117,1222
TRT000700-TEMP000001,land,#71c9d2,1353,TRT000700,43,32,81,84,63,60,63,62,1960,1137,1998,1189,1980,1165,1980,1167
TRT000700-TEMP000002,land,#fed096,1367,TRT000700,15,67,60,115,38,88,37,87,1932,1172,1977,1220,1955,1193,1954,1192
TRT000700-TEMP000003,land,#3c1348,1459,TRT000700,0,28,54,71,28,49,29,49,1917,1133,1971,1176,1945,1154,1946,1154
TRT000700-TEMP000004,land,#21166f,1557,TRT000700,56,76,104,124,80,98,79,99,1973,1181,2021,1229,1997,1203,1996,1204
TRT000700-TEMP000005,land,#819521,1111,TRT000700,79,37,117,83,97,57,97,57,1996,1142,2034,1188,2014,1162,2014,1162
TRT000700-TEMP000006,land,#64a5bf,1484,TRT000700,34,105,82,156,58,129,57,129,1951,1210,1999,1261,1975,1234,1974,1234
TRT000700-TEMP000007,land,#a14e59,1009,TRT000700,58,0,107,47,87,28,86,28,1975,1105,2024,1152,2004,1133,2003,1133
TRT000701-TEMP000001,land,#62d228,566,TRT000701,0,0,42,33,20,16,20,16,2015,1170,2057,1203,2035,1186,2035,1186
TRT000702-TEMP000001,land,#5922b8,834,TRT000702,0,0,50,31,28,15,28,15,4868,1179,4918,1210,4896,1194,4896,1194
TRT000703-TEMP000001,land,#fcd5d0,2149,TRT000703,0,36,60,91,30,66,31,66,1710,1292,1770,1347,1740,1322,1741,1322
TRT000703-TEMP000002,land,#8571b2,946,TRT000703,81,56,113,107,95,79,95,82,1791,1312,1823,1363,1805,1335,1805,1338
TRT000703-TEMP000003,land,#84d952,1712,TRT000703,52,17,110,73,78,49,80,49,1762,1273,1820,1329,1788,1305,1790,1305
TRT000703-TEMP000004,land,#2ba75a,1799,TRT000703,22,0,79,48,50,22,49,21,1732,1256,1789,1304,1760,1278,1759,1277
TRT000704-TEMP000001,land,#9ead26,2332,TRT000704,34,0,111,45,72,22,70,23,1810,1203,1887,1248,1848,1225,1846,1226
TRT000704-TEMP000002,land,#1d4805,1759,TRT000704,0,14,48,78,27,49,27,51,1776,1217,1824,1281,1803,1252,1803,1254
TRT000704-TEMP000003,land,#6ca873,1211,TRT000704,21,67,71,113,46,86,47,88,1797,1270,1847,1316,1822,1289,1823,1291
TRT000704-TEMP000004,land,#e1a67f,1256,TRT000704,44,39,89,82,64,58,64,59,1820,1242,1865,1285,1840,1261,1840,1262
TRT000705-TEMP000001,land,#0606b7,1235,TRT000705,2,0,55,37,30,18,30,17,1721,1141,1774,1178,1749,1159,1749,1158
TRT000705-TEMP000002,land,#4fbc8e,1876,TRT000705,43,16,98,64,68,42,66,43,1762,1157,1817,1205,1787,1183,1785,1184
TRT000705-TEMP000003,land,#e9440c,1400,TRT000705,0,24,44,71,23,49,21,47,1719,1165,1763,1212,1742,1190,1740,1188
TRT000705-TEMP000004,land,#8e2acd,1990,TRT000705,3,65,57,117,31,91,30,89,1722,1206,1776,1258,1750,1232,1749,1230
TRT000705-TEMP000005,land,#cd2acc,1623,TRT000705,46,58,102,113,69,79,69,80,1765,1199,1821,1254,1788,1220,1788,1221
TRT000706-TEMP000001,land,#8d2918,1840,TRT000706,54,42,121,89,84,66,82,64,1850,1134,1917,1181,1880,1158,1878,1156
TRT000706-TEMP000002,land,#0c268d,1152,TRT000706,49,0,86,48,68,25,69,23,1845,1092,1882,1140,1864,1117,1865,1115
TRT000706-TEMP000003,land,#407209,1407,TRT000706,8,17,58,57,36,38,35,35,1804,1109,1854,1149,1832,1130,1831,1127
TRT000706-TEMP000004,land,#ebebd2,2177,TRT000706,0,56,59,112,32,80,31,78,1796,1148,1855,1204,1828,1172,1827,1170
TRT000706-TEMP000005,land,#c59f46,1979,TRT000706,42,79,106,125,74,101,75,100,1838,1171,1902,1217,1870,1193,1871,1192
TRT000707-TEMP000001,land,#9f3305,2163,TRT000707,27,0,88,55,59,27,58,27,1685,1235,1746,1290,1717,1262,1716,1262
TRT000707-TEMP000002,land,#97041e,1714,TRT000707,14,49,73,103,45,73,45,73,1672,1284,1731,1338,1703,1308,1703,1308
TRT000707-TEMP000003,land,#e823f3,1559,TRT000707,0,13,46,77,22,47,21,48,1658,1248,1704,1312,1680,1282,1679,1283
TRT000708-TEMP000001,land,#2a5cb3,357,TRT000708,0,0,31,26,16,14,16,14,3268,1191,3299,1217,3284,1205,3284,1205
TRT000709-TEMP000001,land,#33e7fa,1259,TRT000709,0,0,43,44,21,21,21,22,3280,1242,3323,1286,3301,1263,3301,1264
TRT000709-TEMP000002,land,#ce46fe,1206,TRT000709,40,11,83,46,62,31,62,30,3320,1253,3363,1288,3342,1273,3342,1272
TRT000709-TEMP000003,land,#0d3290,988,TRT000709,15,34,52,74,35,53,35,55,3295,1276,3332,1316,3315,1295,3315,1297
TRT000709-TEMP000004,land,#0ac7c1,1015,TRT000709,45,46,81,84,63,64,63,63,3325,1288,3361,1326,3343,1306,3343,1305
TRT000710-TEMP000001,land,#3134ab,964,TRT000710,28,59,63,99,43,79,43,79,3383,1290,3418,1330,3398,1310,3398,1310
TRT000710-TEMP000002,land,#075783,1253,TRT000710,7,18,49,64,27,44,27,43,3362,1249,3404,1295,3382,1275,3382,1274
TRT000710-TEMP000003,land,#640db7,1266,TRT000710,29,0,74,43,53,21,53,22,3384,1231,3429,1274,3408,1252,3408,1253
TRT000710-TEMP000004,land,#5e15c8,1189,TRT000710,47,80,93,121,68,101,69,101,3402,1311,3448,1352,3423,1332,3424,1332
TRT000710-TEMP000005,land,#b647fc,1211,TRT000710,3,92,52,125,28,111,29,111,3358,1323,3407,1356,3383,1342,3384,1342
TRT000710-TEMP000006,land,#e90e7a,1044,TRT000710,43,39,79,81,63,59,63,60,3398,1270,3434,1312,3418,1290,3418,1291
TRT000710-TEMP000007,land,#ad359b,1009,TRT000710,0,58,28,104,14,81,14,81,3355,1289,3383,1335,3369,1312,3369,1312
TRT000711-TEMP000001,land,#3e0103,1242,TRT000711,0,28,51,65,28,47,27,46,3284,1217,3335,1254,3312,1236,3311,1235
TRT000711-TEMP000002,land,#1db5cb,1247,TRT000711,42,1,87,45,66,25,65,27,3326,1190,3371,1234,3350,1214,3349,1216
TRT000711-TEMP000003,land,#f7b151,635,TRT000711,9,0,42,32,23,17,22,16,3293,1189,3326,1221,3307,1206,3306,1205
TRT000711-TEMP000004,land,#8e36d1,1176,TRT000711,80,14,122,62,99,37,99,37,3364,1203,3406,1251,3383,1226,3383,1226
TRT000711-TEMP000005,land,#369508,1142,TRT000711,46,42,95,74,70,58,70,59,3330,1231,3379,1263,3354,1247,3354,1248
TRT000712-TEMP000001,land,#70b7bd,840,TRT000712,0,10,47,44,25,27,24,26,4887,1207,4934,1241,4912,1224,4911,1223
TRT000712-TEMP000002,land,#3b5fa3,1429,TRT000712,45,10,93,61,70,36,70,36,4932,1207,4980,1258,4957,1233,4957,1233
TRT000712-TEMP000003,land,#65dad9,1244,TRT000712,75,0,133,42,99,19,99,19,4962,1197,5020,1239,4986,1216,4986,1216
TRT000712-TEMP000004,land,#77661b,1660,TRT000712,91,18,136,67,117,47,118,46,4978,1215,5023,1264,5004,1244,5005,1243
TRT000712-TEMP000005,land,#eacf18,1450,TRT000712,95,66,136,117,119,86,119,86,4982,1263,5023,1314,5006,1283,5006,1283
TRT000713-TEMP000001,ocean,#3a0980,7955,TRT000713,1,0,133,110,66,52,64,51,5019,394,5151,504,5084,446,5082,445
TRT000713-TEMP000002,ocean,#35008e,11405,TRT000713,0,106,123,235,64,170,60,169,5018,500,5141,629,5082,564,5078,563
TRT000713-TEMP000003,ocean,#372191,11883,TRT000713,93,28,221,153,159,94,158,97,5111,422,5239,547,5177,488,5176,491
TRT000713-TEMP000004,ocean,#001391,11239,TRT000713,102,143,244,259,175,201,172,204,5120,537,5262,653,5193,595,5190,598
TRT000714-TEMP000001,ocean,#2a1e68,16951,TRT000714,71,106,251,261,166,179,164,172,5002,716,5182,871,5097,789,5095,782
TRT000714-TEMP000002,ocean,#0e30af,9335,TRT000714,81,0,194,117,137,55,133,51,5012,610,5125,727,5068,665,5064,661
TRT000714-TEMP000003,ocean,#1a3e79,8784,TRT000714,0,11,114,163,64,78,58,73,4931,621,5045,773,4995,688,4989,683
TRT000714-TEMP000004,ocean,#132aa0,11020,TRT000714,174,23,294,163,232,83,234,80,5105,633,5225,773,5163,693,5165,690
TRT000716-TEMP000001,ocean,#3a4a94,15503,TRT000716,248,0,460,228,316,99,309,110,5182,192,5394,420,5250,291,5243,302
TRT000716-TEMP000002,ocean,#0211a4,10329,TRT000716,144,45,259,160,204,96,202,97,5078,237,5193,352,5138,288,5136,289
TRT000716-TEMP000003,ocean,#11017d,9190,TRT000716,0,51,146,202,92,112,88,105,4934,243,5080,394,5026,304,5022,297
TRT000716-TEMP000004,ocean,#1b11b3,11299,TRT000716,120,127,283,229,195,185,174,182,5054,319,5217,421,5129,377,5108,374
TRT000715-TEMP000001,ocean,#1205b0,11397,TRT000715,127,16,256,171,190,101,192,104,5276,645,5405,800,5339,730,5341,733
TRT000715-TEMP000002,ocean,#190a74,12272,TRT000715,70,164,196,328,141,251,138,247,5219,793,5345,957,5290,880,5287,876
TRT000715-TEMP000003,ocean,#2f3fab,12842,TRT000715,45,0,179,156,111,73,111,76,5194,629,5328,785,5260,702,5260,705
TRT000715-TEMP000004,ocean,#220aa0,9062,TRT000715,156,132,292,242,225,189,228,195,5305,761,5441,871,5374,818,5377,824
TRT000715-TEMP000005,ocean,#0f2e80,11237,TRT000715,0,120,129,271,63,195,57,198,5149,749,5278,900,5212,824,5206,827
TRT000715-TEMP000006,ocean,#314c6d,7669,TRT000715,181,213,319,319,247,262,248,265,5330,842,5468,948,5396,891,5397,894
TRT000719-TEMP000001,ocean,#104bb1,8824,TRT000719,76,0,189,176,142,97,136,99,4923,394,5036,570,4989,491,4983,493
TRT000719-TEMP000002,ocean,#292ba8,10277,TRT000719,0,103,152,223,74,159,74,163,4847,497,4999,617,4921,553,4921,557
TRT000721-TEMP000001,ocean,#2e26ab,113,TRT000721,0,0,23,22,12,10,12,10,4463,1198,4486,1220,4475,1208,4475,1208
TRT000718-TEMP000001,ocean,#100a9f,5940,TRT000718,22,246,101,338,65,285,65,290,5240,547,5319,639,5283,586,5283,591
TRT000718-TEMP000002,ocean,#2c2a65,11324,TRT000718,2,131,140,246,64,194,64,202,5220,432,5358,547,5282,495,5282,503
TRT000718-TEMP000003,ocean,#1f2aad,11063,TRT000718,102,46,239,203,164,132,162,135,5320,347,5457,504,5382,433,5380,436
TRT000718-TEMP000004,ocean,#1b0295,11529,TRT000718,137,150,283,288,214,217,211,221,5355,451,5501,589,5432,518,5429,522
TRT000718-TEMP000005,ocean,#2c3378,11561,TRT000718,0,0,156,150,85,89,83,91,5218,301,5374,451,5303,390,5301,392
TRT000718-TEMP000006,ocean,#202d9c,8221,TRT000718,100,215,204,345,139,285,136,291,5318,516,5422,646,5357,586,5354,592
TRT000717-TEMP000001,ocean,#360c8a,10566,TRT000717,14,37,155,165,99,106,94,108,5371,557,5512,685,5456,626,5451,628
TRT000717-TEMP000002,ocean,#09299f,7926,TRT000717,0,113,114,265,55,178,54,179,5357,633,5471,785,5412,698,5411,699
TRT000717-TEMP000003,ocean,#334b79,10934,TRT000717,64,153,192,276,135,224,134,224,5421,673,5549,796,5492,744,5491,744
TRT000717-TEMP000004,ocean,#224591,10691,TRT000717,171,145,274,268,229,207,231,205,5528,665,5631,788,5586,727,5588,725
TRT000717-TEMP000005,ocean,#041d95,11244,TRT000717,153,34,274,159,219,104,214,99,5510,554,5631,679,5576,624,5571,619
TRT000717-TEMP000006,ocean,#1c4e72,12194,TRT000717,168,265,274,386,223,328,220,328,5525,785,5631,906,5580,848,5577,848
TRT000717-TEMP000007,ocean,#1f21ad,9561,TRT000717,60,263,174,386,127,323,124,324,5417,783,5531,906,5484,843,5481,844
TRT000717-TEMP000008,ocean,#111970,8846,TRT000717,109,0,274,85,189,35,184,32,5466,520,5631,605,5546,555,5541,552
TRT000720-TEMP000001,ocean,#264f98,15964,TRT000720,0,68,151,234,73,147,78,148,5351,224,5502,390,5424,303,5429,304
TRT000720-TEMP000002,ocean,#391aa9,11237,TRT000720,153,111,280,233,231,177,234,167,5504,267,5631,389,5582,333,5585,323
TRT000720-TEMP000003,ocean,#000fa1,13239,TRT000720,69,180,209,363,143,260,146,264,5420,336,5560,519,5494,416,5497,420
TRT000720-TEMP000004,ocean,#321b9d,13116,TRT000720,157,234,280,367,230,306,234,299,5508,390,5631,523,5581,462,5585,455
TRT000720-TEMP000005,ocean,#0b3eb1,5782,TRT000720,197,0,280,117,249,68,253,61,5548,156,5631,273,5600,224,5604,217
TRT000720-TEMP000006,ocean,#00126e,9002,TRT000720,101,50,230,179,168,107,175,102,5452,206,5581,335,5519,263,5526,258
TRT000722-TEMP000001,ocean,#054788,16545,TRT000722,51,0,250,124,161,55,164,56,5216,1562,5415,1686,5326,1617,5329,1618
TRT000722-TEMP000002,ocean,#22379a,9584,TRT000722,169,90,250,263,214,174,217,175,5334,1652,5415,1825,5379,1736,5382,1737
TRT000722-TEMP000003,ocean,#1a1cae,13278,TRT000722,0,0,132,223,65,130,67,130,5165,1562,5297,1785,5230,1692,5232,1692
TRT000722-TEMP000004,ocean,#071170,8194,TRT000722,74,116,190,236,138,179,142,184,5239,1678,5355,1798,5303,1741,5307,1746
TRT000722-TEMP000005,ocean,#2f2b70,10403,TRT000722,34,205,214,315,124,256,127,259,5199,1767,5379,1877,5289,1818,5292,1821
TRT000724-TEMP000001,ocean,#024e7f,8858,TRT000724,9,0,204,111,111,54,131,56,4997,1739,5192,1850,5099,1793,5119,1795
TRT000724-TEMP000002,ocean,#361090,19674,TRT000724,0,50,144,261,59,159,62,152,4988,1789,5132,2000,5047,1898,5050,1891
TRT000724-TEMP000003,ocean,#08407c,11061,TRT000724,127,38,282,191,197,119,205,118,5115,1777,5270,1930,5185,1858,5193,1857
TRT000723-TEMP000001,ocean,#1d0d99,11579,TRT000723,0,53,128,185,52,126,56,124,5308,1870,5436,2002,5360,1943,5364,1941
TRT000723-TEMP000002,ocean,#030283,10679,TRT000723,18,183,128,294,69,242,65,244,5326,2000,5436,2111,5377,2059,5373,2061
TRT000723-TEMP000003,ocean,#3a1a94,12028,TRT000723,87,94,227,235,158,169,156,179,5395,1911,5535,2052,5466,1986,5464,1996
TRT000723-TEMP000004,ocean,#062793,9689,TRT000723,9,0,172,112,95,50,97,48,5317,1817,5480,1929,5403,1867,5405,1865
TRT000723-TEMP000005,ocean,#0d136d,16614,TRT000723,162,24,323,162,254,92,250,93,5470,1841,5631,1979,5562,1909,5558,1910
TRT000723-TEMP000006,ocean,#372c80,8630,TRT000723,122,205,256,294,185,259,185,262,5430,2022,5564,2111,5493,2076,5493,2079
TRT000723-TEMP000007,ocean,#012883,12919,TRT000723,216,144,323,294,278,220,279,219,5524,1961,5631,2111,5586,2037,5587,2036
TRT000726-TEMP000001,ocean,#0f0f7f,10236,TRT000726,70,7,215,122,130,51,119,51,5473,1604,5618,1719,5533,1648,5522,1648
TRT000726-TEMP000002,ocean,#2d238b,16287,TRT000726,0,112,203,252,86,186,88,182,5403,1709,5606,1849,5489,1783,5491,1779
TRT000726-TEMP000003,ocean,#0c4393,13281,TRT000726,123,11,228,259,195,128,193,115,5526,1608,5631,1856,5598,1725,5596,1712
TRT000726-TEMP000004,ocean,#364b7b,8680,TRT000726,6,0,91,145,44,72,40,63,5409,1597,5494,1742,5447,1669,5443,1660
TRT000731-TEMP000001,land,#c82213,340,TRT000731,0,0,26,32,12,15,12,15,3272,1210,3298,1242,3284,1225,3284,1225
TRT000725-TEMP000001,ocean,#153678,12426,TRT000725,166,146,346,246,259,208,264,204,5154,2011,5334,2111,5247,2073,5252,2069
TRT000725-TEMP000002,ocean,#2f4f93,17827,TRT000725,0,99,165,246,71,187,74,187,4988,1964,5153,2111,5059,2052,5062,2052
TRT000725-TEMP000003,ocean,#293784,14687,TRT000725,90,48,234,237,167,130,172,128,5078,1913,5222,2102,5155,1995,5160,1993
TRT000725-TEMP000004,ocean,#220580,7659,TRT000725,234,68,339,187,292,129,296,124,5222,1933,5327,2052,5280,1994,5284,1989
TRT000725-TEMP000005,ocean,#140dad,9559,TRT000725,178,0,319,109,257,52,259,52,5166,1865,5307,1974,5245,1917,5247,1917
TRT000727-TEMP000001,ocean,#232f68,13990,TRT000727,85,261,233,415,154,334,154,331,5188,1408,5336,1562,5257,1481,5257,1478
TRT000727-TEMP000002,ocean,#074194,11199,TRT000727,0,232,122,401,66,308,65,310,5103,1379,5225,1548,5169,1455,5168,1457
TRT000727-TEMP000003,ocean,#1f28b0,12758,TRT000727,66,123,193,270,132,202,132,201,5169,1270,5296,1417,5235,1349,5235,1348
TRT000727-TEMP000004,ocean,#273eb3,13344,TRT000727,182,101,292,287,234,194,235,191,5285,1248,5395,1434,5337,1341,5338,1338
TRT000727-TEMP000005,ocean,#3405a0,13475,TRT000727,93,0,275,152,174,89,173,87,5196,1147,5378,1299,5277,1236,5276,1234
